"MTH_QRY","W30","1917952","1917952","1917952"
"RSF_QRY","W10","1014784","1014784","1014784"
"RSF_QRY","W20","1982464","1982464","1982464"
"RSF_QRY","W30","2950144","2950144","2950144"
"RSF_TMP","W10","1014784","1014784","1014784"
"RSF_TMP","W20","1982464","1982464","1982464"
"RSF_TMP","W30","2950144","2950144","2950144"
"memory_used_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","3046400","3036160","3027968"
"MTH_QRY","1917952","1917952","1917952"
"RSF_QRY","2950144","2950144","2950144"
"RSF_TMP","2950144","2950144","2950144"
"memory_used_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","1.73","1.72","1.69"
"MOD_QRY","W20","1.68","1.68","1.68"
"MOD_QRY","W30","1.59","1.58","1.58"
"MTH_QRY","W10","1","1","1"
"MTH_QRY","W20","1","1","1"
"MTH_QRY","W30","1","1","1"
"RSF_QRY","W10","1.47","1.47","1.47"
"RSF_QRY","W20","1.56","1.56","1.56"
"RSF_QRY","W30","1.54","1.54","1.54"
"RSF_TMP","W10","1.47","1.47","1.47"
"RSF_TMP","W20","1.56","1.56","1.56"
"RSF_TMP","W30","1.54","1.54","1.54"
"memory_used_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","1.59","1.58","1.58"
"MTH_QRY","1","1","1"
"RSF_QRY","1.54","1.54","1.54"
"RSF_TMP","1.54","1.54","1.54"
"buffers"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","84","84","84"
"MOD_QRY","W20","191","191","191"
"MOD_QRY","W30","248","248","248"
"MTH_QRY","W10","84","84","84"
"MTH_QRY","W20","191","191","191"
"MTH_QRY","W30","248","248","248"
"RSF_QRY","W10","435302","435302","435302"
"RSF_QRY","W20","1952152","1952152","1952152"
"RSF_QRY","W30","3790638","3790638","3790638"
"RSF_TMP","W10","35601","35601","35601"
"RSF_TMP","W20","82728","82705","82728"
"RSF_TMP","W30","131534","131569","131532"
"buffers_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","248","248","248"
"MTH_QRY","248","248","248"
"RSF_QRY","3790638","3790638","3790638"
"RSF_TMP","131534","131569","131532"
"buffers_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","1","1","1"
"MOD_QRY","W20","1","1","1"
"MOD_QRY","W30","1","1","1"
"MTH_QRY","W10","1","1","1"
"MTH_QRY","W20","1","1","1"
"MTH_QRY","W30","1","1","1"
"RSF_QRY","W10","5182.17","5182.17","5182.17"
"RSF_QRY","W20","10220.69","10220.69","10220.69"
"RSF_QRY","W30","15284.83","15284.83","15284.83"
"RSF_TMP","W10","423.82","423.82","423.82"
"RSF_TMP","W20","433.13","433.01","433.13"
"RSF_TMP","W30","530.38","530.52","530.37"
"buffers_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","1","1","1"
"MTH_QRY","1","1","1"
"RSF_QRY","15284.83","15284.83","15284.83"
"RSF_TMP","530.38","530.52","530.37"
"disk_reads"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","0","0","0"
"MOD_QRY","W20","0","0","0"
"MOD_QRY","W30","0","0","0"
"MTH_QRY","W10","0","0","0"
"MTH_QRY","W20","0","0","0"
"MTH_QRY","W30","0","0","0"
"RSF_QRY","W10","0","0","0"
"RSF_QRY","W20","0","0","0"
"RSF_QRY","W30","0","0","0"
"RSF_TMP","W10","0","0","0"
"RSF_TMP","W20","0","0","0"
"RSF_TMP","W30","0","0","0"
"disk_reads_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","0","0","0"
"MTH_QRY","0","0","0"
"RSF_QRY","0","0","0"
"RSF_TMP","0","0","0"
"disk_reads_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","0","0","0"
"MOD_QRY","W20","0","0","0"
"MOD_QRY","W30","0","0","0"
"MTH_QRY","W10","0","0","0"
"MTH_QRY","W20","0","0","0"
"MTH_QRY","W30","0","0","0"
"RSF_QRY","W10","0","0","0"
"RSF_QRY","W20","0","0","0"
"RSF_QRY","W30","0","0","0"
"RSF_TMP","W10","0","0","0"
"RSF_TMP","W20","0","0","0"
"RSF_TMP","W30","0","0","0"
"disk_reads_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","0","0","0"
"MTH_QRY","0","0","0"
"RSF_QRY","0","0","0"
"RSF_TMP","0","0","0"
"disk_writes"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","0","0","0"
"MOD_QRY","W20","0","0","0"
"MOD_QRY","W30","0","0","0"
"MTH_QRY","W10","0","0","0"
"MTH_QRY","W20","0","0","0"
"MTH_QRY","W30","0","0","0"
"RSF_QRY","W10","0","0","0"
"RSF_QRY","W20","0","0","0"
"RSF_QRY","W30","0","0","0"
"RSF_TMP","W10","0","0","0"
"RSF_TMP","W20","0","0","0"
"RSF_TMP","W30","0","0","0"
"disk_writes_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","0","0","0"
"MTH_QRY","0","0","0"
"RSF_QRY","0","0","0"
"RSF_TMP","0","0","0"
"disk_writes_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","0","0","0"
"MOD_QRY","W20","0","0","0"
"MOD_QRY","W30","0","0","0"
"MTH_QRY","W10","0","0","0"
"MTH_QRY","W20","0","0","0"
"MTH_QRY","W30","0","0","0"
"RSF_QRY","W10","0","0","0"
"RSF_QRY","W20","0","0","0"
"RSF_QRY","W30","0","0","0"
"RSF_TMP","W10","0","0","0"
"RSF_TMP","W20","0","0","0"
"RSF_TMP","W30","0","0","0"
"disk_writes_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","0","0","0"
"MTH_QRY","0","0","0"
"RSF_QRY","0","0","0"
"RSF_TMP","0","0","0"
"tempseg_size"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","","",""
"MOD_QRY","W20","","",""
"MOD_QRY","W30","","",""
"MTH_QRY","W10","","",""
"MTH_QRY","W20","","",""
"MTH_QRY","W30","","",""
"RSF_QRY","W10","","",""
"RSF_QRY","W20","","",""
"RSF_QRY","W30","","",""
"RSF_TMP","W10","","",""
"RSF_TMP","W20","","",""
"RSF_TMP","W30","","",""
"tempseg_size_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","","",""
"MTH_QRY","","",""
"RSF_QRY","","",""
"RSF_TMP","","",""
"tempseg_size_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","","",""
"MOD_QRY","W20","","",""
"MOD_QRY","W30","","",""
"MTH_QRY","W10","","",""
"MTH_QRY","W20","","",""
"MTH_QRY","W30","","",""
"RSF_QRY","W10","","",""
"RSF_QRY","W20","","",""
"RSF_QRY","W30","","",""
"RSF_TMP","W10","","",""
"RSF_TMP","W20","","",""
"RSF_TMP","W30","","",""
"tempseg_size_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","","",""
"MTH_QRY","","",""
"RSF_QRY","","",""
"RSF_TMP","","",""
"cardinality"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","15000","15000","15000"
"MOD_QRY","W20","30000","30000","30000"
"MOD_QRY","W30","45000","45000","45000"
"MTH_QRY","W10","15000","15000","15000"
"MTH_QRY","W20","30000","30000","30000"
"MTH_QRY","W30","45000","45000","45000"
"RSF_QRY","W10","15000","15000","15000"
"RSF_QRY","W20","30000","30000","30000"
"RSF_QRY","W30","45000","45000","45000"
"RSF_TMP","W10","150","150","150"
"RSF_TMP","W20","242","290","242"
"RSF_TMP","W30","466","460","466"
"cardinality_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","45000","45000","45000"
"MTH_QRY","45000","45000","45000"
"RSF_QRY","45000","45000","45000"
"RSF_TMP","466","460","466"
"cardinality_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","100","100","100"
"MOD_QRY","W20","123.97","103.45","123.97"
"MOD_QRY","W30","96.57","97.83","96.57"
"MTH_QRY","W10","100","100","100"
"MTH_QRY","W20","123.97","103.45","123.97"
"MTH_QRY","W30","96.57","97.83","96.57"
"RSF_QRY","W10","100","100","100"
"RSF_QRY","W20","123.97","103.45","123.97"
"RSF_QRY","W30","96.57","97.83","96.57"
"RSF_TMP","W10","1","1","1"
"RSF_TMP","W20","1","1","1"
"RSF_TMP","W30","1","1","1"
"cardinality_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","96.57","97.83","96.57"
"MTH_QRY","96.57","97.83","96.57"
"RSF_QRY","96.57","97.83","96.57"
"RSF_TMP","1","1","1"
"output_rows"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","15000","15000","15000"
"MOD_QRY","W20","30000","30000","30000"
"MOD_QRY","W30","45000","45000","45000"
"MTH_QRY","W10","15000","15000","15000"
"MTH_QRY","W20","30000","30000","30000"
"MTH_QRY","W30","45000","45000","45000"
"RSF_QRY","W10","75000000","75000000","75000000"
"RSF_QRY","W20","300000000","300000000","300000000"
"RSF_QRY","W30","675000000","675000000","675000000"
"RSF_TMP","W10","15000","15000","15000"
"RSF_TMP","W20","30000","30000","30000"
"RSF_TMP","W30","45000","45000","45000"
"output_rows_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","45000","45000","45000"
"MTH_QRY","45000","45000","45000"
"RSF_QRY","675000000","675000000","675000000"
"RSF_TMP","45000","45000","45000"
"output_rows_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","1","1","1"
"MOD_QRY","W20","1","1","1"
"MOD_QRY","W30","1","1","1"
"MTH_QRY","W10","1","1","1"
"MTH_QRY","W20","1","1","1"
"MTH_QRY","W30","1","1","1"
"RSF_QRY","W10","5000","5000","5000"
"RSF_QRY","W20","10000","10000","10000"
"RSF_QRY","W30","15000","15000","15000"
"RSF_TMP","W10","1","1","1"
"RSF_TMP","W20","1","1","1"
"RSF_TMP","W30","1","1","1"
"output_rows_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","1","1","1"
"MTH_QRY","1","1","1"
"RSF_QRY","15000","15000","15000"
"RSF_TMP","1","1","1"
"cardinality_error"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","8834","11049","12090"
"MOD_QRY","W20","22290","25463","26801"
"MOD_QRY","W30","36549","40229","41675"
"MTH_QRY","W10","8834","11049","12090"
"MTH_QRY","W20","22290","25463","26801"
"MTH_QRY","W30","36549","40229","41675"
"RSF_QRY","W10","235003","235003","235003"
"RSF_QRY","W20","970003","970003","970003"
"RSF_QRY","W30","2205003","2205003","2205003"
"RSF_TMP","W10","2235003","2235003","2235003"
"RSF_TMP","W20","7230003","8670003","7230003"
"RSF_TMP","W30","20925003","20655003","20925003"
"cardinality_error_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","36549","40229","41675"
"MTH_QRY","36549","40229","41675"
"RSF_QRY","2205003","2205003","2205003"
"RSF_TMP","20925003","20655003","20925003"
"cardinality_error_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","1","1","1"
"MOD_QRY","W20","1","1","1"
"MOD_QRY","W30","1","1","1"
"MTH_QRY","W10","1","1","1"
"MTH_QRY","W20","1","1","1"
"MTH_QRY","W30","1","1","1"
"RSF_QRY","W10","26.6","21.27","19.44"
"RSF_QRY","W20","43.52","38.09","36.19"
"RSF_QRY","W30","60.33","54.81","52.91"
"RSF_TMP","W10","253","202.28","184.86"
"RSF_TMP","W20","324.36","340.49","269.77"
"RSF_TMP","W30","572.52","513.44","502.1"
"cardinality_error_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","1","1","1"
"MTH_QRY","1","1","1"
"RSF_QRY","60.33","54.81","52.91"
"RSF_TMP","572.52","513.44","502.1"
"sorts (rows)"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","33922","46742","30000"
"MOD_QRY","W20","60000","60000","60000"
"MOD_QRY","W30","90000","90000","90000"
"MTH_QRY","W10","21166","18951","17910"
"MTH_QRY","W20","37710","34537","33199"
"MTH_QRY","W30","53451","49771","48325"
"RSF_QRY","W10","75045000","75045000","75045000"
"RSF_QRY","W20","300090000","300090000","300090000"
"RSF_QRY","W30","675135000","675135000","675135000"
"RSF_TMP","W10","75000","75000","75000"
"RSF_TMP","W20","115398","120458","115398"
"RSF_TMP","W30","168164","167772","168164"
"sorts (rows)_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","90000","90000","90000"
"MTH_QRY","53451","49771","48325"
"RSF_QRY","675135000","675135000","675135000"
"RSF_TMP","168164","167772","168164"
"sorts (rows)_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","1.6","2.47","1.68"
"MOD_QRY","W20","1.59","1.74","1.81"
"MOD_QRY","W30","1.68","1.81","1.86"
"MTH_QRY","W10","1","1","1"
"MTH_QRY","W20","1","1","1"
"MTH_QRY","W30","1","1","1"
"RSF_QRY","W10","3545.54","3959.95","4190.12"
"RSF_QRY","W20","7957.84","8688.94","9039.13"
"RSF_QRY","W30","12630.91","13564.83","13970.72"
"RSF_TMP","W10","3.54","3.96","4.19"
"RSF_TMP","W20","3.06","3.49","3.48"
"RSF_TMP","W30","3.15","3.37","3.48"
"sorts (rows)_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","1.68","1.81","1.86"
"MTH_QRY","1","1","1"
"RSF_QRY","12630.91","13564.83","13970.72"
"RSF_TMP","3.15","3.37","3.48"
"temp space allocated (bytes)"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","0","0","0"
"MOD_QRY","W20","0","0","0"
"MOD_QRY","W30","0","0","0"
"MTH_QRY","W10","0","0","0"
"MTH_QRY","W20","0","0","0"
"MTH_QRY","W30","0","0","0"
"RSF_QRY","W10","0","0","0"
"RSF_QRY","W20","0","0","0"
"RSF_QRY","W30","0","0","0"
"RSF_TMP","W10","2097152","2097152","2097152"
"RSF_TMP","W20","2097152","2097152","2097152"
"RSF_TMP","W30","4194304","4194304","4194304"
"temp space allocated (bytes)_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","0","0","0"
"MTH_QRY","0","0","0"
"RSF_QRY","0","0","0"
"RSF_TMP","4194304","4194304","4194304"
"temp space allocated (bytes)_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","0","0","0"
"MOD_QRY","W20","0","0","0"
"MOD_QRY","W30","0","0","0"
"MTH_QRY","W10","0","0","0"
"MTH_QRY","W20","0","0","0"
"MTH_QRY","W30","0","0","0"
"RSF_QRY","W10","0","0","0"
"RSF_QRY","W20","0","0","0"
"RSF_QRY","W30","0","0","0"
"RSF_TMP","W10","2097152000000","2097152000000","2097152000000"
"RSF_TMP","W20","2097152000000","2097152000000","2097152000000"
"RSF_TMP","W30","4194304000000","4194304000000","4194304000000"
"temp space allocated (bytes)_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","0","0","0"
"MTH_QRY","0","0","0"
"RSF_QRY","0","0","0"
"RSF_TMP","4194304000000","4194304000000","4194304000000"
"process queue reference"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","1","1","1"
"MOD_QRY","W20","1","1","1"
"MOD_QRY","W30","1","1","1"
"MTH_QRY","W10","1","1","1"
"MTH_QRY","W20","1","1","1"
"MTH_QRY","W30","1","1","1"
"RSF_QRY","W10","3855","3538","1773"
"RSF_QRY","W20","22678","11409","10782"
"RSF_QRY","W30","26456","25671","64057"
"RSF_TMP","W10","1","1","1"
"RSF_TMP","W20","1","1","1"
"RSF_TMP","W30","1","1","1"
"process queue reference_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","1","1","1"
"MTH_QRY","1","1","1"
"RSF_QRY","26456","25671","64057"
"RSF_TMP","1","1","1"
"process queue reference_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","1","1","1"
"MOD_QRY","W20","1","1","1"
"MOD_QRY","W30","1","1","1"
"MTH_QRY","W10","1","1","1"
"MTH_QRY","W20","1","1","1"
"MTH_QRY","W30","1","1","1"
"RSF_QRY","W10","3855","3538","1773"
"RSF_QRY","W20","22678","11409","10782"
"RSF_QRY","W30","26456","25671","64057"
"RSF_TMP","W10","1","1","1"
"RSF_TMP","W20","1","1","1"
"RSF_TMP","W30","1","1","1"
"process queue reference_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","1","1","1"
"MTH_QRY","1","1","1"
"RSF_QRY","26456","25671","64057"
"RSF_TMP","1","1","1"
"table scan disk non-IMC rows gotten"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","18922","15000","26835"
"MOD_QRY","W20","30000","30000","30000"
"MOD_QRY","W30","45000","45000","45000"
"MTH_QRY","W10","15000","15000","15000"
"MTH_QRY","W20","30000","30000","30000"
"MTH_QRY","W30","56835","45000","45000"
"RSF_QRY","W10","75015000","75015000","75015000"
"RSF_QRY","W20","300030000","300030000","300030000"
"RSF_QRY","W30","675045000","675045000","675045000"
"RSF_TMP","W10","56832","45000","45000"
"RSF_TMP","W20","41835","30000","30000"
"RSF_TMP","W30","45000","45000","45000"
"table scan disk non-IMC rows gotten_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","45000","45000","45000"
"MTH_QRY","56835","45000","45000"
"RSF_QRY","675045000","675045000","675045000"
"RSF_TMP","45000","45000","45000"
"table scan disk non-IMC rows gotten_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","1.26","1","1.79"
"MOD_QRY","W20","1","1","1"
"MOD_QRY","W30","1","1","1"
"MTH_QRY","W10","1","1","1"
"MTH_QRY","W20","1","1","1"
"MTH_QRY","W30","1.26","1","1"
"RSF_QRY","W10","5001","5001","5001"
"RSF_QRY","W20","10001","10001","10001"
"RSF_QRY","W30","15001","15001","15001"
"RSF_TMP","W10","3.79","3","3"
"RSF_TMP","W20","1.39","1","1"
"RSF_TMP","W30","1","1","1"
"table scan disk non-IMC rows gotten_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","1","1","1"
"MTH_QRY","1.26","1","1"
"RSF_QRY","15001","15001","15001"
"RSF_TMP","1","1","1"
"sorts (rows)"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","33922","46742","30000"
"MOD_QRY","W20","60000","60000","60000"
"MOD_QRY","W30","90000","90000","90000"
"MTH_QRY","W10","21166","18951","17910"
"MTH_QRY","W20","37710","34537","33199"
"MTH_QRY","W30","53451","49771","48325"
"RSF_QRY","W10","75045000","75045000","75045000"
"RSF_QRY","W20","300090000","300090000","300090000"
"RSF_QRY","W30","675135000","675135000","675135000"
"RSF_TMP","W10","75000","75000","75000"
"RSF_TMP","W20","115398","120458","115398"
"RSF_TMP","W30","168164","167772","168164"
"sorts (rows)_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","90000","90000","90000"
"MTH_QRY","53451","49771","48325"
"RSF_QRY","675135000","675135000","675135000"
"RSF_TMP","168164","167772","168164"
"sorts (rows)_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","1.6","2.47","1.68"
"MOD_QRY","W20","1.59","1.74","1.81"
"MOD_QRY","W30","1.68","1.81","1.86"
"MTH_QRY","W10","1","1","1"
"MTH_QRY","W20","1","1","1"
"MTH_QRY","W30","1","1","1"
"RSF_QRY","W10","3545.54","3959.95","4190.12"
"RSF_QRY","W20","7957.84","8688.94","9039.13"
"RSF_QRY","W30","12630.91","13564.83","13970.72"
"RSF_TMP","W10","3.54","3.96","4.19"
"RSF_TMP","W20","3.06","3.49","3.48"
"RSF_TMP","W30","3.15","3.37","3.48"
"sorts (rows)_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","1.68","1.81","1.86"
"MTH_QRY","1","1","1"
"RSF_QRY","12630.91","13564.83","13970.72"
"RSF_TMP","3.15","3.37","3.48"
"cache buffers chains"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","37599","1053","2012"
"MOD_QRY","W20","1000","793","812"
"MOD_QRY","W30","921","1252","1139"
"MTH_QRY","W10","37051","757","596"
"MTH_QRY","W20","810","893","959"
"MTH_QRY","W30","1067","904","979"
"RSF_QRY","W10","930433","898521","903548"
"RSF_QRY","W20","3973087","4008414","3989563"
"RSF_QRY","W30","7702896","7701731","7718058"
"RSF_TMP","W10","134245","94775","94773"
"RSF_TMP","W20","223370","223044","223276"
"RSF_TMP","W30","356793","357197","356756"
"cache buffers chains_SLICE"
"Run Type","D10","D20","D30"
"MOD_QRY","921","1252","1139"
"MTH_QRY","1067","904","979"
"RSF_QRY","7702896","7701731","7718058"
"RSF_TMP","356793","357197","356756"
"cache buffers chains_RATIO"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","1.01","1.39","3.38"
"MOD_QRY","W20","1.23","1","1"
"MOD_QRY","W30","1","1.38","1.16"
"MTH_QRY","W10","1","1","1"
"MTH_QRY","W20","1","1.13","1.18"
"MTH_QRY","W30","1.16","1","1"
"RSF_QRY","W10","25.11","1186.95","1516.02"
"RSF_QRY","W20","4905.05","5054.75","4913.25"
"RSF_QRY","W30","8363.62","8519.61","7883.61"
"RSF_TMP","W10","3.62","125.2","159.02"
"RSF_TMP","W20","275.77","281.27","274.97"
"RSF_TMP","W30","387.4","395.13","364.41"
"cache buffers chains_SLICE_RATIO"
"Run Type","D10","D20","D30"
"MOD_QRY","1","1.38","1.16"
"MTH_QRY","1.16","1","1"
"RSF_QRY","8363.62","8519.61","7883.61"
"RSF_TMP","387.4","395.13","364.41"
"logical read bytes from cache"
"Run Type","Width","D10","D20","D30"
"MOD_QRY","W10","6004736","5971968","8241152"
"MOD_QRY","W20","5611520","4546560","4194304"
"MOD_QRY","W30","4636672","5742592","5267456"
"MTH_QRY","W10","4964352","5734400","3866624"
"MTH_QRY","W20","4530176","4374528","4997120"
"MTH_QRY","W30","8970240","4423680","4579328"
"RSF_QRY","W10","3569631232","3570081792","3569803264"
"RSF_QRY","W20","15994675200","15994806272","15994773504"
"RSF_QRY","W30","31055880192","31055937536","31055536128"
"RSF_TMP","W10","324878336","313499648","313122816"
